,A_feat-3-useful,A_feat-1-useful,A_feat-2-useful,A_feat-4-useful,A_feat-5-useful,A_feat-18-repeated,A_feat-14-repeated,A_feat-12-repeated,A_feat-16-repeated,A_feat-13-repeated,A_feat-20-repeated,A_feat-19-repeated,A_feat-17-repeated,A_feat-15-repeated,A_feat-11-repeated,A_feat-8-redundant,A_feat-9-redundant,A_feat-7-redundant,A_feat-6-redundant
T99,0.525525525526,0.512512512513,0.546546546547,0.563563563564,0.517517517518,0.49049049049,0.575575575576,0.499499499499,0.545545545546,0.533533533534,0.42042042042,0.419419419419,0.555555555556,0.516516516517,0.500500500501,0.418418418418,0.343343343343,0.481481481481,0.542542542543
T100,0.488488488488,0.508508508509,0.545545545546,0.396396396396,0.401401401401,0.487487487487,0.564564564565,0.479479479479,0.485485485485,0.645645645646,0.485485485485,0.643643643644,0.544544544545,0.44044044044,0.498498498498,0.444444444444,0.513513513514,0.493493493493,0.507507507508
T101,0.53953953954,0.507507507508,0.453453453453,0.546546546547,0.416416416416,0.47047047047,0.551551551552,0.512512512513,0.592592592593,0.41041041041,0.498498498498,0.542542542543,0.532532532533,0.458458458458,0.47047047047,0.552552552553,0.538538538539,0.472472472472,0.62962962963
T102,0.60960960961,0.534534534535,0.443443443443,0.657657657658,0.392392392392,0.469469469469,0.56956956957,0.547547547548,0.744744744745,0.337337337337,0.48048048048,0.515515515516,0.54954954955,0.437437437437,0.467467467467,0.588588588589,0.49049049049,0.466466466466,0.733733733734
T103,0.493493493493,0.43043043043,0.487487487487,0.566566566567,0.583583583584,0.478478478478,0.415415415415,0.482482482482,0.415415415415,0.454454454454,0.457457457457,0.279279279279,0.43043043043,0.576576576577,0.48048048048,0.510510510511,0.439439439439,0.475475475475,0.433433433433
T104,0.453453453453,0.431431431431,0.459459459459,0.463463463463,0.545545545546,0.472472472472,0.402402402402,0.451451451451,0.319319319319,0.485485485485,0.510510510511,0.405405405405,0.425425425425,0.553553553554,0.472472472472,0.522522522523,0.55955955956,0.478478478478,0.371371371371
T105,0.46046046046,0.515515515516,0.51951951952,0.4004004004,0.447447447447,0.484484484484,0.56956956957,0.457457457457,0.452452452452,0.618618618619,0.483483483483,0.60960960961,0.553553553554,0.47047047047,0.492492492492,0.424424424424,0.501501501502,0.488488488488,0.474474474474
T106,0.577577577578,0.505505505506,0.424424424424,0.434434434434,0.493493493493,0.463463463463,0.552552552553,0.54954954955,0.457457457457,0.607607607608,0.526526526527,0.632632632633,0.531531531532,0.501501501502,0.458458458458,0.485485485485,0.602602602603,0.488488488488,0.479479479479
T107,0.467467467467,0.418418418418,0.425425425425,0.610610610611,0.47047047047,0.465465465465,0.397397397397,0.464464464464,0.553553553554,0.252252252252,0.532532532533,0.346346346346,0.419419419419,0.487487487487,0.457457457457,0.697697697698,0.586586586587,0.456456456456,0.561561561562
T108,0.454454454454,0.536536536537,0.474474474474,0.415415415415,0.575575575576,0.475475475475,0.641641641642,0.446446446446,0.34034034034,0.643643643644,0.469469469469,0.555555555556,0.582582582583,0.556556556557,0.477477477477,0.331331331331,0.471471471471,0.489489489489,0.371371371371
T109,0.493493493493,0.498498498498,0.508508508509,0.53953953954,0.581581581582,0.482482482482,0.537537537538,0.484484484484,0.429429429429,0.530530530531,0.43043043043,0.411411411411,0.522522522523,0.556556556557,0.487487487487,0.413413413413,0.392392392392,0.482482482482,0.449449449449
T110,0.518518518519,0.590590590591,0.421421421421,0.660660660661,0.62962962963,0.462462462462,0.737737737738,0.499499499499,0.462462462462,0.435435435435,0.391391391391,0.403403403403,0.651651651652,0.624624624625,0.459459459459,0.272272272272,0.318318318318,0.473473473473,0.482482482482
T111,0.487487487487,0.501501501502,0.523523523524,0.461461461461,0.374374374374,0.485485485485,0.56956956957,0.479479479479,0.571571571572,0.530530530531,0.494494494494,0.620620620621,0.530530530531,0.426426426426,0.491491491491,0.508508508509,0.524524524525,0.483483483483,0.557557557558
T112,0.467467467467,0.461461461461,0.581581581582,0.395395395395,0.487487487487,0.496496496496,0.464464464464,0.461461461461,0.354354354354,0.714714714715,0.458458458458,0.510510510511,0.472472472472,0.502502502503,0.513513513514,0.416416416416,0.447447447447,0.499499499499,0.384384384384
T113,0.564564564565,0.533533533534,0.498498498498,0.597597597598,0.416416416416,0.48048048048,0.58958958959,0.541541541542,0.662662662663,0.45045045045,0.453453453453,0.504504504505,0.577577577578,0.448448448448,0.484484484484,0.507507507508,0.426426426426,0.475475475475,0.642642642643
T114,0.571571571572,0.42042042042,0.446446446446,0.573573573574,0.553553553554,0.47047047047,0.395395395395,0.554554554555,0.458458458458,0.474474474474,0.483483483483,0.345345345345,0.403403403403,0.54954954955,0.467467467467,0.560560560561,0.504504504505,0.477477477477,0.48048048048
T115,0.432432432432,0.528528528529,0.532532532533,0.590590590591,0.56956956957,0.485485485485,0.582582582583,0.447447447447,0.457457457457,0.472472472472,0.404404404404,0.39039039039,0.551551551552,0.564564564565,0.495495495495,0.378378378378,0.302302302302,0.477477477477,0.479479479479
T116,0.592592592593,0.412412412412,0.52952952953,0.641641641642,0.435435435435,0.487487487487,0.403403403403,0.547547547548,0.62962962963,0.411411411411,0.447447447447,0.316316316316,0.402402402402,0.456456456456,0.489489489489,0.613613613614,0.429429429429,0.472472472472,0.636636636637
T117,0.50950950951,0.419419419419,0.514514514515,0.476476476476,0.409409409409,0.483483483483,0.41041041041,0.498498498498,0.541541541542,0.499499499499,0.510510510511,0.505505505506,0.428428428428,0.437437437437,0.488488488488,0.605605605606,0.554554554555,0.48048048048,0.552552552553
T118,0.545545545546,0.555555555556,0.43043043043,0.489489489489,0.5995995996,0.467467467467,0.656656656657,0.525525525526,0.426426426426,0.60960960961,0.459459459459,0.570570570571,0.58958958959,0.563563563564,0.464464464464,0.347347347347,0.445445445445,0.488488488488,0.455455455455
T119,0.538538538539,0.443443443443,0.478478478478,0.631631631632,0.56956956957,0.476476476476,0.422422422422,0.530530530531,0.512512512513,0.415415415415,0.444444444444,0.271271271271,0.443443443443,0.545545545546,0.478478478478,0.547547547548,0.417417417417,0.471471471471,0.514514514515
T120,0.54954954955,0.486486486486,0.451451451451,0.573573573574,0.545545545546,0.47047047047,0.522522522523,0.520520520521,0.506506506507,0.448448448448,0.46046046046,0.393393393393,0.512512512513,0.546546546547,0.468468468468,0.493493493493,0.45045045045,0.475475475475,0.534534534535
T121,0.488488488488,0.572572572573,0.381381381381,0.462462462462,0.405405405405,0.461461461461,0.660660660661,0.479479479479,0.57957957958,0.428428428428,0.544544544545,0.704704704705,0.615615615616,0.444444444444,0.453453453453,0.516516516517,0.62962962963,0.473473473473,0.576576576577
T122,0.46046046046,0.456456456456,0.500500500501,0.343343343343,0.418418418418,0.48048048048,0.455455455455,0.458458458458,0.413413413413,0.605605605606,0.540540540541,0.617617617618,0.469469469469,0.446446446446,0.485485485485,0.536536536537,0.658658658659,0.488488488488,0.45045045045
T123,0.558558558559,0.521521521522,0.465465465465,0.448448448448,0.573573573574,0.473473473473,0.561561561562,0.527527527528,0.391391391391,0.670670670671,0.463463463463,0.54954954955,0.543543543544,0.567567567568,0.474474474474,0.384384384384,0.463463463463,0.491491491491,0.404404404404
T124,0.556556556557,0.487487487487,0.454454454454,0.65965965966,0.374374374374,0.471471471471,0.515515515516,0.551551551552,0.760760760761,0.307307307307,0.489489489489,0.459459459459,0.507507507508,0.417417417417,0.471471471471,0.608608608609,0.517517517518,0.462462462462,0.722722722723
T125,0.548548548549,0.553553553554,0.424424424424,0.51951951952,0.515515515516,0.464464464464,0.601601601602,0.543543543544,0.52952952953,0.522522522523,0.478478478478,0.592592592593,0.592592592593,0.516516516517,0.461461461461,0.434434434434,0.492492492492,0.48048048048,0.541541541542
T126,0.547547547548,0.411411411411,0.449449449449,0.496496496496,0.361361361361,0.47047047047,0.373373373373,0.525525525526,0.555555555556,0.434434434434,0.557557557558,0.520520520521,0.397397397397,0.424424424424,0.469469469469,0.663663663664,0.637637637638,0.474474474474,0.574574574575
T127,0.546546546547,0.545545545546,0.503503503504,0.572572572573,0.481481481481,0.481481481481,0.655655655656,0.514514514515,0.603603603604,0.502502502503,0.425425425425,0.502502502503,0.613613613614,0.498498498498,0.486486486486,0.434434434434,0.368368368368,0.479479479479,0.607607607608
T128,0.487487487487,0.472472472472,0.425425425425,0.399399399399,0.466466466466,0.467467467467,0.485485485485,0.478478478478,0.415415415415,0.522522522523,0.556556556557,0.575575575576,0.486486486486,0.484484484484,0.463463463463,0.542542542543,0.673673673674,0.481481481481,0.443443443443
T129,0.432432432432,0.429429429429,0.442442442442,0.555555555556,0.407407407407,0.469469469469,0.399399399399,0.438438438438,0.567567567568,0.256256256256,0.533533533534,0.424424424424,0.432432432432,0.441441441441,0.467467467467,0.697697697698,0.601601601602,0.456456456456,0.580580580581
T130,0.433433433433,0.44044044044,0.44044044044,0.645645645646,0.459459459459,0.468468468468,0.409409409409,0.444444444444,0.600600600601,0.169169169169,0.506506506507,0.29029029029,0.44044044044,0.48048048048,0.464464464464,0.656656656657,0.545545545546,0.451451451451,0.591591591592
T131,0.512512512513,0.521521521522,0.44044044044,0.485485485485,0.531531531532,0.469469469469,0.588588588589,0.500500500501,0.454454454454,0.533533533534,0.487487487487,0.554554554555,0.554554554555,0.537537537538,0.466466466466,0.444444444444,0.510510510511,0.481481481481,0.475475475475
T132,0.551551551552,0.55955955956,0.449449449449,0.499499499499,0.594594594595,0.47047047047,0.622622622623,0.51951951952,0.428428428428,0.605605605606,0.443443443443,0.533533533534,0.593593593594,0.606606606607,0.469469469469,0.336336336336,0.407407407407,0.488488488488,0.449449449449
T133,0.522522522523,0.489489489489,0.54954954955,0.457457457457,0.39039039039,0.489489489489,0.523523523524,0.506506506507,0.544544544545,0.610610610611,0.474474474474,0.585585585586,0.508508508509,0.437437437437,0.495495495495,0.493493493493,0.482482482482,0.487487487487,0.548548548549
T134,0.506506506507,0.516516516517,0.447447447447,0.414414414414,0.381381381381,0.469469469469,0.563563563564,0.493493493493,0.552552552553,0.524524524525,0.53953953954,0.651651651652,0.544544544545,0.426426426426,0.467467467467,0.530530530531,0.678678678679,0.482482482482,0.558558558559
T135,0.456456456456,0.554554554555,0.528528528529,0.52952952953,0.488488488488,0.486486486486,0.655655655656,0.456456456456,0.523523523524,0.505505505506,0.423423423423,0.521521521522,0.611611611612,0.504504504505,0.492492492492,0.368368368368,0.374374374374,0.48048048048,0.540540540541
T136,0.47047047047,0.437437437437,0.45045045045,0.520520520521,0.419419419419,0.469469469469,0.408408408408,0.467467467467,0.524524524525,0.352352352352,0.547547547548,0.458458458458,0.428428428428,0.448448448448,0.468468468468,0.683683683684,0.631631631632,0.466466466466,0.547547547548
T137,0.528528528529,0.51951951952,0.502502502503,0.417417417417,0.546546546547,0.48048048048,0.564564564565,0.515515515516,0.393393393393,0.6996996997,0.461461461461,0.564564564565,0.540540540541,0.538538538539,0.485485485485,0.37037037037,0.451451451451,0.498498498498,0.421421421421
T138,0.483483483483,0.464464464464,0.431431431431,0.469469469469,0.561561561562,0.465465465465,0.474474474474,0.476476476476,0.383383383383,0.489489489489,0.50950950951,0.469469469469,0.48048048048,0.551551551552,0.46046046046,0.504504504505,0.557557557558,0.478478478478,0.412412412412
T139,0.392392392392,0.428428428428,0.471471471471,0.574574574575,0.618618618619,0.474474474474,0.41041041041,0.404404404404,0.37037037037,0.31031031031,0.462462462462,0.284284284284,0.439439439439,0.585585585586,0.476476476476,0.530530530531,0.458458458458,0.463463463463,0.416416416416
T140,0.471471471471,0.492492492492,0.510510510511,0.55955955956,0.457457457457,0.482482482482,0.527527527528,0.465465465465,0.556556556557,0.413413413413,0.461461461461,0.451451451451,0.511511511512,0.477477477477,0.488488488488,0.512512512513,0.456456456456,0.472472472472,0.572572572573
T141,0.469469469469,0.473473473473,0.570570570571,0.395395395395,0.439439439439,0.494494494494,0.489489489489,0.464464464464,0.437437437437,0.657657657658,0.47047047047,0.556556556557,0.491491491491,0.466466466466,0.502502502503,0.448448448448,0.472472472472,0.491491491491,0.456456456456
T142,0.467467467467,0.432432432432,0.446446446446,0.443443443443,0.413413413413,0.469469469469,0.409409409409,0.462462462462,0.492492492492,0.421421421421,0.567567567568,0.551551551552,0.424424424424,0.429429429429,0.467467467467,0.642642642643,0.663663663664,0.473473473473,0.507507507508
T143,0.501501501502,0.477477477477,0.507507507508,0.626626626627,0.558558558559,0.482482482482,0.500500500501,0.489489489489,0.538538538539,0.401401401401,0.422422422422,0.29029029029,0.499499499499,0.540540540541,0.486486486486,0.49049049049,0.342342342342,0.47047047047,0.547547547548
T144,0.520520520521,0.452452452452,0.50950950951,0.418418418418,0.57957957958,0.481481481481,0.453453453453,0.502502502503,0.316316316316,0.652652652653,0.462462462462,0.449449449449,0.461461461461,0.563563563564,0.489489489489,0.407407407407,0.457457457457,0.493493493493,0.346346346346
T145,0.468468468468,0.504504504505,0.546546546547,0.516516516517,0.557557557558,0.487487487487,0.564564564565,0.463463463463,0.418418418418,0.578578578579,0.416416416416,0.428428428428,0.545545545546,0.544544544545,0.504504504505,0.356356356356,0.357357357357,0.485485485485,0.445445445445
T146,0.433433433433,0.433433433433,0.518518518519,0.489489489489,0.382382382382,0.483483483483,0.401401401401,0.441441441441,0.548548548549,0.395395395395,0.525525525526,0.488488488488,0.434434434434,0.407407407407,0.49049049049,0.635635635636,0.575575575576,0.469469469469,0.560560560561
T147,0.610610610611,0.526526526527,0.452452452452,0.561561561562,0.543543543544,0.471471471471,0.593593593594,0.576576576577,0.528528528529,0.538538538539,0.452452452452,0.496496496496,0.567567567568,0.53953953954,0.469469469469,0.441441441441,0.429429429429,0.484484484484,0.536536536537
T148,0.449449449449,0.52952952953,0.473473473473,0.406406406406,0.581581581582,0.475475475475,0.611611611612,0.451451451451,0.307307307307,0.631631631632,0.47047047047,0.571571571572,0.573573573574,0.574574574575,0.476476476476,0.306306306306,0.472472472472,0.493493493493,0.355355355355
T149,0.495495495495,0.458458458458,0.502502502503,0.592592592593,0.541541541542,0.48048048048,0.464464464464,0.483483483483,0.486486486486,0.435435435435,0.447447447447,0.332332332332,0.471471471471,0.522522522523,0.487487487487,0.507507507508,0.411411411411,0.474474474474,0.501501501502
T150,0.553553553554,0.524524524525,0.428428428428,0.532532532533,0.525525525526,0.467467467467,0.578578578579,0.532532532533,0.524524524525,0.49049049049,0.48048048048,0.507507507508,0.542542542543,0.522522522523,0.463463463463,0.476476476476,0.494494494494,0.478478478478,0.526526526527
T151,0.555555555556,0.499499499499,0.428428428428,0.435435435435,0.527527527528,0.467467467467,0.541541541542,0.526526526527,0.41041041041,0.602602602603,0.508508508509,0.582582582583,0.528528528529,0.530530530531,0.464464464464,0.453453453453,0.553553553554,0.488488488488,0.436436436436
T152,0.571571571572,0.503503503504,0.462462462462,0.377377377377,0.548548548549,0.472472472472,0.560560560561,0.540540540541,0.329329329329,0.752752752753,0.489489489489,0.584584584585,0.525525525526,0.556556556557,0.472472472472,0.368368368368,0.511511511512,0.506506506507,0.381381381381
T153,0.477477477477,0.506506506507,0.532532532533,0.408408408408,0.483483483483,0.488488488488,0.564564564565,0.471471471471,0.417417417417,0.675675675676,0.463463463463,0.572572572573,0.544544544545,0.494494494494,0.500500500501,0.399399399399,0.461461461461,0.498498498498,0.442442442442
T154,0.588588588589,0.446446446446,0.424424424424,0.54954954955,0.535535535536,0.465465465465,0.422422422422,0.54954954955,0.474474474474,0.48048048048,0.501501501502,0.403403403403,0.45045045045,0.532532532533,0.463463463463,0.552552552553,0.546546546547,0.477477477477,0.491491491491
T155,0.482482482482,0.475475475475,0.505505505506,0.535535535536,0.426426426426,0.481481481481,0.492492492492,0.474474474474,0.556556556557,0.421421421421,0.48048048048,0.466466466466,0.493493493493,0.455455455455,0.487487487487,0.544544544545,0.497497497497,0.472472472472,0.576576576577
